created_at,updated_at,size,stargazers_count,watchers_count,forks_count,network_count,subscribers_count,followers,public_repos,created_at,contributions,author_id,LOC,Add,Delete,Files,bug_num,commit_id
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,85,9,2011-09-22T19:35:08Z,1655,jsimsa,573,365,208,17,2,6857b28f63baa5fd9e15619b68389b6e361e1a62
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,24,6,2010-10-06T03:49:31Z,1753,gpang,103,102,1,2,1,66d959dc8975966cf831f0afbeaa46569bf39a60
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,85,9,2011-09-22T19:35:08Z,1655,jsimsa,11291,5601,5690,300,2,861f6066f1637bac5c883d4cce41d95ab3d168db
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,34,39,2013-02-02T06:47:59Z,2899,aaudiber,24,12,12,6,2,bff0ea123c83023ab5562a6ae2c6339b8fea249f
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,31,6,2015-07-20T22:12:56Z,1759,yupeng9,33,22,11,4,1,7d543e640ff991a14cd87cf49302e58a16fce933
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,205,24,2012-02-06T19:56:57Z,4061,apc999,115,67,48,2,2,02de7b443037f1644e252b718efcb49f92800f69
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,205,24,2012-02-06T19:56:57Z,4061,apc999,126,45,81,2,2,41554f1a05ffa0a39ef8fe672eb245acf02b81d8
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,205,24,2012-02-06T19:56:57Z,4061,apc999,10,10,0,1,1,1fdc389421dc03d488c224273889f36ebfb04dfc
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,34,39,2013-02-02T06:47:59Z,2899,aaudiber,71,34,37,1,1,2d1be6a2b79758e07445d505bb6f4d21e070192b
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,42,6,2012-08-26T22:07:21Z,3644,calvinjia,174,41,133,1,1,7bca2a48ac8abd96032fc34a4388d83af4ce05e8
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,85,9,2011-09-22T19:35:08Z,1655,jsimsa,564,377,187,20,2,026013445c39684c4c62bbf747c449787ec7b363
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,42,6,2012-08-26T22:07:21Z,3644,calvinjia,3,2,1,1,3,c1930ea94696bd24fda2c6d5835ffd057dae7be0
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,205,24,2012-02-06T19:56:57Z,4061,apc999,2,1,1,1,1,85b5dd0c56e187575fb53aca5972c535fc472867
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,85,9,2011-09-22T19:35:08Z,1655,jsimsa,966,486,480,83,1,c69ab66ffda0e0b812321d831ffa8a0380f9a8e5
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,85,9,2011-09-22T19:35:08Z,1655,jsimsa,105,57,48,11,1,3267170967a13bcb6268b83db4f74fdc6176fed4
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,42,6,2012-08-26T22:07:21Z,3644,calvinjia,12,10,2,1,1,7a4bb6648bcd58b141818083a73d800102ad0e36
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,85,9,2011-09-22T19:35:08Z,1655,jsimsa,680,371,309,33,1,484c66eaed4553f3da4ffe8d43acf84d6d92d473
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,42,6,2012-08-26T22:07:21Z,3644,calvinjia,106,48,58,3,2,27ebea6295f52fa2dd32d37b23e867cc8ba84d3e
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,85,9,2011-09-22T19:35:08Z,1655,jsimsa,2,1,1,1,1,3b0d45d003e0979bc88cbef466748ff9f45c7611
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,205,24,2012-02-06T19:56:57Z,4061,apc999,6,5,1,2,2,e909e9a8428480d458c99fddf0dd5b639ed071d2
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,34,39,2013-02-02T06:47:59Z,2899,aaudiber,50,50,0,9,1,d27a5c6307b92d2b77461d436b7f8208fc2835d7
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,205,24,2012-02-06T19:56:57Z,4061,apc999,82,74,8,4,1,f2c2ccf612c60d211661463b5f3a39723146e9eb
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,205,24,2012-02-06T19:56:57Z,4061,apc999,69,69,0,1,1,44e860279c9447b443b6cd16fcd58baf3959e640
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,205,24,2012-02-06T19:56:57Z,4061,apc999,287,272,15,39,1,437805be561a15fa021bc260b8098e13cf850d1c
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,31,6,2015-07-20T22:12:56Z,1759,yupeng9,71,47,24,2,1,3bfa53219cb70f86d71e6373b7bd7f7bf345e691
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,31,6,2015-07-20T22:12:56Z,1759,yupeng9,4,2,2,1,1,63a368bf671e3356c5be441b8833bad844a4ff8e
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,31,6,2015-07-20T22:12:56Z,1759,yupeng9,14,6,8,3,1,9ffc65d2daf2d7bd143cfdfb0a665ef03b100a63
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,31,6,2015-07-20T22:12:56Z,1759,yupeng9,5,3,2,1,1,c9f02de367cf2abdace999a86e14b871f5282fdf
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,205,24,2012-02-06T19:56:57Z,4061,apc999,129,103,26,3,1,b8f6249e92951f809d93070dc2a4543e668f5146
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,15,13,2011-02-20T23:37:46Z,101,manugoyal,36,19,17,1,1,6cc8b25d056dda917ff78c0a71e34f2b37a11e71
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,3,3,2015-05-02T18:38:13Z,97,miasantreble,32,17,15,3,1,a5df906685a8d8c4c9941b1760d5599282ee4224
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,34,39,2013-02-02T06:47:59Z,2899,aaudiber,299,299,0,2,1,dfbac175748970c54a769c0dd24f4167a317160d
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,2,4,2014-06-27T08:40:00Z,124,dongche,15424,9428,5996,300,1,0e0f547902830744aed0b1aad5aa65d9d07a8dba
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,85,9,2011-09-22T19:35:08Z,1655,jsimsa,958,711,247,28,1,2c45e3e1059f1d310a4a121630bbcf850f8e1f9e
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,85,9,2011-09-22T19:35:08Z,1655,jsimsa,81,65,16,9,1,b21cb880c88e3e6c97ad9744c9e5cebf3d56b74d
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,42,6,2012-08-26T22:07:21Z,3644,calvinjia,40,28,12,2,1,5f11254e3241c035ef7475798d3e4a28417a0940
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,85,9,2011-09-22T19:35:08Z,1655,jsimsa,135,100,35,10,1,ecc81b3f702b902cb10d7e9d4b5f7797f6f8abc0
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,21,48,2012-06-15T03:08:09Z,124,dcapwell,15,12,3,1,2,cd53a2130616be64333148adaed08704f330fdd1
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,31,6,2015-07-20T22:12:56Z,1759,yupeng9,26,15,11,3,2,e9d1622f4db78aafdf33642fe0504e79c565ecb5
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,42,6,2012-08-26T22:07:21Z,3644,calvinjia,23,21,2,2,3,592624e39f91cb00b96a8f55eabb04bd7d9e1968
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,15,13,2011-02-20T23:37:46Z,101,manugoyal,14281,7876,6405,92,1,7ee51aea0fcc82bb8111bbb325efc5a5bf0db836
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,34,39,2013-02-02T06:47:59Z,2899,aaudiber,335,220,115,5,1,96fcdc4241695dd4622449aa659569004faf022d
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,24,6,2010-10-06T03:49:31Z,1753,gpang,63487,2779,60708,209,3,e707bdfa66cf1f467465cc65227cc431731d8d80
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,31,6,2015-07-20T22:12:56Z,1759,yupeng9,25,24,1,3,1,3e88cf9ce9517d3e3b9152f68933e64e42a93d5d
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,85,9,2011-09-22T19:35:08Z,1655,jsimsa,29,16,13,4,1,3094942ec8388b474f5af22554bb8807b82df1f7
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,463,16,2011-11-17T02:13:17Z,2277,haoyuan,23953,23953,0,123,3,9a6494115eef5a79d55db06de4b63d306d2d6e3f
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,10,20,2011-04-18T09:06:03Z,262,yuzhu,55,36,19,3,1,5c387a9552c95f3752c0402a8cebc41599a76bb2
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,42,6,2012-08-26T22:07:21Z,3644,calvinjia,507,274,233,63,4,f3ff244caecefd048b428de65e93ab7f564d5e43
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,31,6,2015-07-20T22:12:56Z,1759,yupeng9,42,40,2,3,2,ca4a02b595b2384a1462d7dfabe4fb1f13d7f43c
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,205,24,2012-02-06T19:56:57Z,4061,apc999,9,3,6,1,1,2554a81b500d76a996d89100a73184ffeaa511a5
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,24,6,2010-10-06T03:49:31Z,1753,gpang,3,2,1,1,1,98e265a3a74e4c4ae1eb6e762598b9b0f53a6b8f
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,205,24,2012-02-06T19:56:57Z,4061,apc999,136,99,37,1,1,16d77d346afadafc701006091f420c4ae1b4f58e
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,205,24,2012-02-06T19:56:57Z,4061,apc999,41,37,4,3,1,9d3586053396795e3972076dabc34d958b679860
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,73,16,2014-10-17T05:22:02Z,106,carsonwang,8,6,2,3,1,33a54c06e7d1d8e474a5b90ab7d1d9f8e2c92f9b
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,205,24,2012-02-06T19:56:57Z,4061,apc999,234,122,112,2,2,3dba461e3bc85e326c194f46e813e355065a75a5
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,463,16,2011-11-17T02:13:17Z,2277,haoyuan,34,22,12,1,1,ba947424f901502038b8efcfde2a578e2f2568d8
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,463,16,2011-11-17T02:13:17Z,2277,haoyuan,203,83,120,11,1,ab3172a35c06b34018399a1fa53178c97cff7a89
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,463,16,2011-11-17T02:13:17Z,2277,haoyuan,253,131,122,3,2,150d945e0aa0d84bed91d9f80860ee9cc05efcf6
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,463,16,2011-11-17T02:13:17Z,2277,haoyuan,179,67,112,15,2,beeba5c01f422ad855550808134d29a493959517
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,463,16,2011-11-17T02:13:17Z,2277,haoyuan,85,76,9,2,2,d88a1803422d5a5f508180dd4d7b7eb4ee59efd1
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,21,48,2012-06-15T03:08:09Z,124,dcapwell,14,14,0,4,1,515dc2f61eda0407f0b4cffa348fbb7128124000
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,15,13,2011-02-20T23:37:46Z,101,manugoyal,2049,1280,769,9,1,60cd47c8be95ac17e7cdd26e61a31bc187a2d059
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,81,161,2009-07-15T23:21:33Z,129,hsaputra,248,146,102,42,1,a949a9a2d45b94f8b784bbbd836adc3e4ed84540
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,463,16,2011-11-17T02:13:17Z,2277,haoyuan,73,52,21,6,2,6c120edb5f8c0c8070c93e5678c60fb0c7221f2b
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,463,16,2011-11-17T02:13:17Z,2277,haoyuan,141,70,71,2,2,32795659bdab9307ad6b72f768eaa2a7c8674d51
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,463,16,2011-11-17T02:13:17Z,2277,haoyuan,51,26,25,3,2,40795da44f2b74aa5072ca94a5555f94196affe3
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,463,16,2011-11-17T02:13:17Z,2277,haoyuan,159,159,0,2,3,06eabac4b3e5fab1fd611986cbf15acacc56ad83
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,463,16,2011-11-17T02:13:17Z,2277,haoyuan,120,78,42,5,1,e9a5a7996e45b672d464e01e3bce0365d094b39f
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,463,16,2011-11-17T02:13:17Z,2277,haoyuan,411,265,146,13,1,a0acdbcf3442302ff0b0181af746f9eaf79e7ba5
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,463,16,2011-11-17T02:13:17Z,2277,haoyuan,754,368,386,6,1,d55e5fb1508073caf4446a416ce1028480ab413a
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,463,16,2011-11-17T02:13:17Z,2277,haoyuan,254,91,163,1,1,17d341e0a117be617038c1914d473c52535753e6
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,463,16,2011-11-17T02:13:17Z,2277,haoyuan,42,27,15,5,1,6f7984afc5ff2ad9b43fb84ad2b2f0066b990228
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,463,16,2011-11-17T02:13:17Z,2277,haoyuan,142,109,33,6,2,37ffae4633399e2f3d884c09b3c870477f713920
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,15,13,2011-02-20T23:37:46Z,101,manugoyal,266,201,65,3,1,273f34b33bc81989a4ea34030dff077989a2d51f
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,463,16,2011-11-17T02:13:17Z,2277,haoyuan,394,394,0,1,2,345bfeb1031b62f13c65cbb196320be0f2652535
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,42,6,2012-08-26T22:07:21Z,3644,calvinjia,381,310,71,6,1,4bf5263a54095cbd69eaff2a10ed1f9ec90a7c97
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,463,16,2011-11-17T02:13:17Z,2277,haoyuan,734,422,312,12,1,fab5315616b1ae855c420edf45d79e0aa5bc75e5
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,463,16,2011-11-17T02:13:17Z,2277,haoyuan,1295,1256,39,26,1,55ab22838cfac49e9d7742f38e6204abf80a120c
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,463,16,2011-11-17T02:13:17Z,2277,haoyuan,665,524,141,15,1,98e079f2f42c3fb933e2e10c221b24945c30c395
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,463,16,2011-11-17T02:13:17Z,2277,haoyuan,721,601,120,12,1,94cee85084da59fa0ce2b48a3885b8558d15e15e
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,463,16,2011-11-17T02:13:17Z,2277,haoyuan,630,303,327,14,1,a62b15bbaefc9af5cd59da61c7ed4ccc472d5b36
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,463,16,2011-11-17T02:13:17Z,2277,haoyuan,221,121,100,13,2,d7e800aa786b0e84d6aab0f146114ef6147d5b73
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,463,16,2011-11-17T02:13:17Z,2277,haoyuan,264,150,114,5,1,8c5c53e92fafb3df5dea5f77cb05741f7334e6c4
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,463,16,2011-11-17T02:13:17Z,2277,haoyuan,573,302,271,11,1,f5cce199c595aec046531a5ec639f9e3e65a20a9
2012-12-21T17:43:46Z,2021-04-03T10:23:57Z,132546,5027,5027,2446,2446,435,463,16,2011-11-17T02:13:17Z,2277,haoyuan,358,204,154,10,1,c73f1995d2fb52bab69c18d232c4cf834ac1beee
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,124,241,2012-06-19T18:18:44Z,797,lburgazzoli,166,164,2,6,1,8fb1874e087f2fe33de5ae991d8fdfc730b224e7
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,472,60,2010-11-11T09:46:06Z,18538,davsclaus,8,4,4,1,1,57c1a20ed514174389b336b03ba40c191e2c6d32
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,472,60,2010-11-11T09:46:06Z,18538,davsclaus,231,219,12,6,1,d0390c445d95b2f6ff30f58ce36d62139469bd61
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,472,60,2010-11-11T09:46:06Z,18538,davsclaus,200,148,52,3,1,d8627e2a9ad60131cc71753ef25ae77e5ae3f51a
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,152,217,2013-07-28T12:01:07Z,12910,oscerd,13,5,8,1,1,a4d2898b31d582803c496aa105c2d06c60065d7c
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,472,60,2010-11-11T09:46:06Z,18538,davsclaus,55,54,1,3,1,1438b5033902c4d5456a3e72a6de3786f45b3490
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,96,303,2013-04-14T11:41:00Z,292,nicolaferraro,741,687,54,16,1,0def06345b6e0740e8d9e3824832ea7490dc3a84
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,152,217,2013-07-28T12:01:07Z,12910,oscerd,8465,8465,0,83,2,1d613bf9ae78cf93b53a9cd0084c67c1f6dad2bc
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,774,1383,2008-10-21T12:50:55Z,1385,jstrachan,670,605,65,20,1,23af79362a3628bc40986e30241c18ff2f2c1c67
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,111,129,2009-05-13T09:50:11Z,1059,gnodet,251192,251100,92,300,2,449f8a76ac123f1ebab5fa650a280078aae09fdc
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,152,217,2013-07-28T12:01:07Z,12910,oscerd,83,60,23,6,1,4b667cf73a9dea7cd68670f4e6b5762646cc1a8a
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,472,60,2010-11-11T09:46:06Z,18538,davsclaus,17,12,5,4,1,c13051da2460a31a1778f8fa937c293b1e869e65
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,448,72,2010-03-10T07:29:15Z,4149,WillemJiang,52,38,14,3,1,130317ac3096ca09fb04531e71b4ae8b086264ec
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,472,60,2010-11-11T09:46:06Z,18538,davsclaus,167,113,54,3,1,a878498388b234c2f8c1099030a9fd58678162d6
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,111,129,2009-05-13T09:50:11Z,1059,gnodet,48,45,3,3,1,b8fdb5fe0d4fe2af740a140e4513b4b8002faf41
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,472,60,2010-11-11T09:46:06Z,18538,davsclaus,380,259,121,4,1,9ba47f8d4d76d31b6cf82cf7a0699768f00a716c
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,472,60,2010-11-11T09:46:06Z,18538,davsclaus,472,144,328,5,1,e9e54372817bd989250993952c5ff7d388bc2c09
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,472,60,2010-11-11T09:46:06Z,18538,davsclaus,2328,2001,327,8,1,6007ba042b9339f13ac72eb0fcdc8145ff31d00e
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,111,129,2009-05-13T09:50:11Z,1059,gnodet,5019,3238,1781,94,2,29bafa32d0735b3838170074f4d9a456db2eb996
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,472,60,2010-11-11T09:46:06Z,18538,davsclaus,221,120,101,4,1,efbb090a8fbfe6cfecb7d885a5152c6b12e925c4
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,472,60,2010-11-11T09:46:06Z,18538,davsclaus,244,235,9,6,1,d772b4f59a5ac49ff7046ea673ae16ffb1f5d689
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,96,303,2013-04-14T11:41:00Z,292,nicolaferraro,2200,2200,0,32,1,9680d53b8a6b975ae9397bb8ae94ff6cb365272c
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,448,72,2010-03-10T07:29:15Z,4149,WillemJiang,19,18,1,1,1,4ef3d6f43ba7a82103a2cde0e0c471e08b061da8
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,472,60,2010-11-11T09:46:06Z,18538,davsclaus,159,153,6,6,1,178b84d00c23e805929d8bb6f5a7604b9073ce58
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,472,60,2010-11-11T09:46:06Z,18538,davsclaus,298,200,98,6,1,4482cbf0cd946ff3d6ccfe608d43aa76ea02fc88
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,472,60,2010-11-11T09:46:06Z,18538,davsclaus,143,139,4,8,1,2cd9d9d09a613ae8739cdd2affbdad91fa7a2768
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,472,60,2010-11-11T09:46:06Z,18538,davsclaus,149,131,18,9,1,3e0522c05936e2f117381f1bd03f9e351095ad0d
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,24,90,2010-01-13T20:34:47Z,184,dhirajsb,18746,11856,6890,217,1,d485f2f00ea356e4ad9b3062691f7349ac51de23
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,472,60,2010-11-11T09:46:06Z,18538,davsclaus,5078,5076,2,57,1,bf82a5ed1980b96eaf2cc012e8b97ef78ffd2229
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,124,241,2012-06-19T18:18:44Z,797,lburgazzoli,3254,2856,398,52,2,1ca43e4131f6bad5b39e9fa5b0bb0db4d357e2c2
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,448,72,2010-03-10T07:29:15Z,4149,WillemJiang,286,268,18,4,2,a0b500a4f2e138f1a66e8b408df0f1b27433fa68
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,472,60,2010-11-11T09:46:06Z,18538,davsclaus,395,127,268,4,1,79572c32e908aa2b84b0cc83c204d6fa05ea11a6
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,472,60,2010-11-11T09:46:06Z,18538,davsclaus,174,169,5,4,1,b7481fb7209a7914980c267d3751747d13f7b4af
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,448,72,2010-03-10T07:29:15Z,4149,WillemJiang,172,172,0,3,1,1dda127c80c660f7a9840755065f232b8f2e85dc
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,472,60,2010-11-11T09:46:06Z,18538,davsclaus,2764,2764,0,38,1,2409243b78edebbdc1bbdeec9fa2f66ab9e2c75b
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,124,241,2012-06-19T18:18:44Z,797,lburgazzoli,397,358,39,7,1,26cbd1839eee2079857369e98295dbfa5cb06690
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,152,217,2013-07-28T12:01:07Z,12910,oscerd,5394,5394,0,44,1,f703fd1a68b26a05fb10dcdf2924bcaeae01b840
2009-05-21T00:25:36Z,2021-04-04T16:28:39Z,496124,3682,3682,4248,4248,276,152,217,2013-07-28T12:01:07Z,12910,oscerd,4434,4434,0,45,1,2344871e88651c4c860c7e7f6dac9ced6faab0fb
